day_of_week,date,nb_customers_on_day,open,promotion,school_holiday,state_holiday_a,state_holiday_b,state_holiday_c,predictions
1,2015,590,1,1,0,False,False,False,6501.3168849067615
6,2013,352,1,0,0,False,False,False,3200.5885170142055
7,2014,0,0,0,0,False,False,False,0.0
4,2013,0,0,0,0,True,False,False,0.0
1,2015,0,0,0,0,True,False,False,0.0
1,2014,845,1,1,0,False,False,False,9575.76324094691
1,2014,1097,1,1,0,False,False,False,12599.797675935177
3,2015,417,1,0,1,False,False,False,4214.181166666667
4,2013,665,1,0,1,False,False,False,5620.522172438672
5,2013,777,1,1,0,False,False,False,7657.163729216772
6,2013,415,1,0,0,False,False,False,4006.2508297646145
6,2013,1706,1,0,0,False,False,False,8339.250452380953
2,2013,411,1,1,0,False,False,False,5562.647809912311
2,2013,676,1,0,1,False,False,False,5374.0362857142845
7,2014,0,0,0,0,False,False,False,0.0
1,2014,641,1,1,1,False,False,False,7545.840700214171
5,2015,653,1,0,0,False,False,False,6919.1973000610515
6,2015,438,1,0,0,False,False,False,4271.244200471567
4,2014,688,1,1,0,False,False,False,5868.083520481067
2,2014,344,1,0,1,False,False,False,3565.743650793651
7,2013,0,0,0,0,False,False,False,0.0
5,2015,922,1,1,0,False,False,False,9267.22380647375
2,2014,660,1,0,0,False,False,False,5914.873331588452
6,2015,831,1,0,0,False,False,False,7862.389395021643
6,2013,307,1,0,0,False,False,False,2889.17787838753
1,2014,932,1,1,0,False,False,False,10256.602949470463
1,2013,560,1,0,0,False,False,False,4955.544213996386
2,2014,691,1,1,0,False,False,False,7936.485249744537
1,2014,431,1,0,1,False,False,False,3831.5493459595955
5,2013,1510,1,0,0,False,False,False,10259.99
1,2013,1046,1,1,0,False,False,False,11704.65408996559
2,2013,721,1,1,1,False,False,False,7109.5493015873035
4,2013,678,1,1,1,False,False,False,6249.99536197136
1,2015,431,1,0,0,False,False,False,4460.614836272388
4,2014,560,1,0,0,False,False,False,5624.520363932035
5,2015,646,1,0,0,False,False,False,5355.8139851452215
5,2014,493,1,1,1,False,False,False,5569.054333333334
6,2015,257,1,0,0,False,False,False,2307.018646426115
5,2014,796,1,0,0,False,False,False,7078.427759504365
4,2014,293,1,1,0,False,False,False,3355.981666666666
3,2013,837,1,0,0,False,False,False,6915.3003632756145
2,2013,829,1,1,1,False,False,False,8486.255372627373
1,2014,803,1,1,0,False,False,False,9019.70123135198
2,2015,438,1,0,0,False,False,False,4508.606783438785
4,2015,502,1,1,0,False,False,False,6558.348396464646
5,2014,640,1,0,0,False,False,False,6138.972146246557
3,2015,614,1,1,0,False,False,False,6288.024282813341
4,2013,582,1,0,0,False,False,False,5319.751203582033
5,2013,794,1,0,0,False,False,False,7178.888994810745
4,2015,522,1,1,0,False,False,False,5828.4857153402145
2,2013,916,1,0,1,False,False,False,6799.012380952383
1,2014,520,1,0,0,False,False,False,4732.909118631422
2,2014,813,1,1,1,False,False,False,8627.527470057721
3,2015,1234,1,1,0,False,False,False,11934.274
5,2014,1228,1,1,0,False,False,False,9721.402083333334
3,2014,411,1,0,0,False,False,False,4036.362296271926
4,2013,675,1,1,0,False,False,False,6640.416194648575
2,2015,824,1,1,0,False,False,False,9343.53316844267
5,2015,585,1,0,0,False,False,False,4877.625545157029
2,2014,1092,1,0,0,False,False,False,9555.876785714285
7,2015,0,0,0,0,False,False,False,0.0
1,2013,620,1,0,0,False,False,False,5621.252932025879
5,2013,823,1,0,0,False,False,False,7116.383911870508
1,2014,582,1,1,0,False,False,False,7086.736844886158
5,2014,700,1,0,0,False,False,False,5844.280533711858
2,2014,418,1,0,0,False,False,False,4307.183173353621
1,2013,1339,1,1,0,False,False,False,14973.636928571425
6,2013,429,1,0,0,False,False,False,3908.4297176267796
2,2014,571,1,1,0,False,False,False,6473.141194700858
2,2014,2045,1,1,0,False,False,False,17163.406000000003
5,2015,810,1,1,0,False,False,False,7851.953145743143
4,2015,590,1,0,0,False,False,False,5916.2793003108
3,2014,0,0,0,1,True,False,False,0.0
5,2013,1138,1,1,1,False,False,False,10315.049650793651
3,2014,589,1,1,1,False,False,False,5899.310326021199
5,2013,1038,1,1,0,False,False,False,9140.052003490533
6,2013,432,1,0,0,False,False,False,4229.634269389813
2,2013,592,1,0,0,False,False,False,5143.209046823948
1,2013,787,1,1,0,False,False,False,8763.161158455492
6,2014,0,0,0,0,True,False,False,0.0
5,2014,857,1,1,0,False,False,False,8210.198417737753
3,2015,618,1,0,0,False,False,False,4976.1536576479075
5,2014,774,1,1,0,False,False,False,7966.329210056367
3,2013,670,1,1,0,False,False,False,6492.378321255544
1,2015,0,0,0,1,False,True,False,0.0
5,2014,684,1,1,0,False,False,False,6352.914300037389
6,2015,320,1,0,0,False,False,False,3071.885394869312
7,2014,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
6,2013,789,1,0,0,False,False,False,6861.7828277528415
6,2014,486,1,0,0,False,False,False,4798.807211669101
4,2014,862,1,1,1,False,False,False,8802.370609710551
6,2014,597,1,0,0,False,False,False,5706.451701212799
5,2015,557,1,1,0,False,False,False,6639.83116400266
4,2014,432,1,0,0,False,False,False,4025.6345428885193
5,2014,0,0,0,1,True,False,False,0.0
6,2013,263,1,0,0,False,False,False,2478.237225989134
5,2013,501,1,0,1,False,False,False,5260.077989378187
7,2014,0,0,0,0,False,False,False,0.0
3,2013,0,0,0,1,False,False,True,0.0
2,2015,777,1,1,0,False,False,False,7438.006941863692
1,2015,1573,1,1,0,False,False,False,15241.825809523807
5,2015,788,1,0,1,False,False,False,6785.435833333334
3,2013,537,1,0,0,False,False,False,4703.586603695023
1,2013,823,1,0,0,False,False,False,6212.121853553308
4,2013,503,1,1,0,False,False,False,5083.178144734124
5,2014,965,1,0,0,False,False,False,7722.993266788764
1,2013,1155,1,0,1,False,False,False,10579.35069047619
4,2014,898,1,0,0,False,False,False,7695.357190476193
4,2013,1204,1,0,0,False,False,False,9725.75973809524
6,2013,251,1,0,0,False,False,False,2194.7018088396817
3,2014,909,1,1,0,False,False,False,8749.613776504742
5,2014,467,1,0,0,False,False,False,3886.674557109558
6,2013,498,1,0,0,False,False,False,4800.316860541592
6,2013,1180,1,0,0,False,False,False,9752.79150793651
7,2015,0,0,0,0,False,False,False,0.0
5,2014,750,1,1,0,False,False,False,7658.308464732979
3,2013,920,1,1,0,False,False,False,7661.355565073222
7,2013,0,0,0,0,False,False,False,0.0
3,2014,1417,1,1,0,False,False,False,11262.37440079365
6,2013,345,1,0,0,False,False,False,3135.0731430871265
5,2014,882,1,0,0,False,False,False,7483.210845415032
3,2013,550,1,1,0,False,False,False,6289.095666844542
3,2013,617,1,0,0,False,False,False,5040.024476398644
6,2015,313,1,0,0,False,False,False,3235.2821854815143
1,2014,974,1,0,0,False,False,False,8134.421948412698
6,2013,909,1,0,0,False,False,False,7303.896627053902
3,2013,266,1,0,0,False,False,False,3027.640142857143
6,2013,530,1,0,0,False,False,False,5118.530608127321
1,2015,1258,1,0,1,False,False,False,10116.086083333334
1,2014,764,1,0,0,False,False,False,6412.93256655715
4,2013,0,0,0,0,True,False,False,0.0
2,2015,402,1,0,0,False,False,False,4286.666008297259
3,2013,274,1,1,0,False,False,False,3832.2164047619062
6,2014,642,1,0,0,False,False,False,5976.526835503575
5,2015,727,1,1,0,False,False,False,7511.039899840285
7,2013,0,0,0,0,False,False,False,0.0
5,2014,595,1,1,0,False,False,False,6601.082872871895
6,2013,581,1,0,0,False,False,False,5639.116765106784
4,2014,797,1,1,0,False,False,False,8046.605227095792
5,2013,807,1,0,0,False,False,False,7008.422394071614
1,2013,950,1,1,0,False,False,False,8965.273590007218
2,2015,615,1,1,0,False,False,False,6580.170590115207
1,2014,904,1,1,0,False,False,False,9222.842540404039
1,2014,946,1,0,0,False,False,False,7283.363731240982
1,2014,783,1,0,0,False,False,False,6105.454795454547
6,2015,621,1,0,0,False,False,False,6508.021211635077
5,2013,943,1,0,0,False,False,False,7525.9208492340995
4,2013,807,1,1,0,False,False,False,7432.645592730125
2,2014,1077,1,1,0,False,False,False,11382.189861111112
5,2014,502,1,1,0,False,False,False,4780.210156845261
6,2014,257,1,0,0,False,False,False,2294.41172624523
5,2013,693,1,1,0,False,False,False,6164.067687608893
3,2013,1138,1,1,0,False,False,False,9737.318055555555
1,2013,1057,1,1,0,False,False,False,10194.030146356039
4,2014,1877,1,1,0,False,False,False,15339.4775
4,2013,808,1,1,0,False,False,False,7029.495799084255
6,2015,482,1,0,0,False,False,False,4870.033932150696
2,2015,519,1,1,0,False,False,False,5749.697243686869
7,2015,0,0,0,0,False,False,False,0.0
2,2013,670,1,0,0,False,False,False,5001.11991817088
3,2015,698,1,1,1,False,False,False,7759.249107142858
7,2014,0,0,0,0,False,False,False,0.0
3,2015,603,1,1,0,False,False,False,6582.857172599756
2,2014,1343,1,1,0,False,False,False,11291.319416666669
4,2013,512,1,0,0,False,False,False,4729.662697680094
1,2014,425,1,0,1,False,False,False,5141.805587301587
5,2015,583,1,1,0,False,False,False,6401.016103558314
2,2013,342,1,0,0,False,False,False,3643.310545315795
6,2015,456,1,0,0,False,False,False,4911.1744820788845
3,2013,673,1,1,0,False,False,False,6912.120169805701
4,2013,1106,1,0,0,False,False,False,8723.377738095238
2,2014,1058,1,1,0,False,False,False,10372.218854503682
4,2013,786,1,1,0,False,False,False,6915.784160700629
3,2014,560,1,0,0,False,False,False,4916.032894266519
1,2015,921,1,1,0,False,False,False,10152.40388888889
2,2013,1101,1,1,0,False,False,False,10480.738857142855
1,2014,1199,1,1,0,False,False,False,11329.748139013762
1,2013,1015,1,0,0,False,False,False,9123.385943223442
5,2014,483,1,1,0,False,False,False,5370.699463036964
7,2015,0,0,0,0,False,False,False,0.0
5,2013,614,1,1,0,False,False,False,5694.28844108064
6,2015,1380,1,0,0,False,False,False,14134.863254689755
1,2013,766,1,0,0,False,False,False,6332.033250813214
2,2013,558,1,0,0,False,False,False,4537.326515251692
7,2014,0,0,0,0,False,False,False,0.0
2,2014,477,1,0,0,False,False,False,4400.275876501748
1,2013,695,1,0,0,False,False,False,5852.534633635157
7,2015,0,0,0,0,False,False,False,0.0
4,2014,1106,1,1,0,False,False,False,8518.58857900433
6,2013,367,1,0,0,False,False,False,3519.1769781079847
3,2014,592,1,1,0,False,False,False,6541.083583712761
3,2015,528,1,1,0,False,False,False,5935.902177924089
1,2014,677,1,1,1,False,False,False,6866.896593434344
6,2015,782,1,0,0,False,False,False,7711.852658373616
2,2013,521,1,1,0,False,False,False,6013.841818635636
6,2015,811,1,0,0,False,False,False,7321.962003753599
6,2015,1081,1,0,0,False,False,False,8158.216439754689
4,2014,936,1,0,1,False,False,False,8586.229952380952
3,2014,566,1,1,0,False,False,False,6267.704662489796
7,2014,0,0,0,1,False,False,False,0.0
1,2013,1311,1,0,0,False,False,False,10030.9925
1,2013,431,1,1,1,False,False,False,3455.548230158731
2,2014,1627,1,1,1,False,False,False,14036.87
5,2014,1197,1,1,1,False,False,False,8912.37330952381
2,2014,325,1,0,1,False,False,False,3960.3465151515147
4,2014,1239,1,1,0,False,False,False,10260.724845238095
1,2013,1936,1,1,0,False,False,False,14320.48
6,2015,399,1,0,0,False,False,False,3973.69669633765
4,2015,984,1,1,0,True,False,False,10325.137810774619
3,2015,431,1,0,0,False,False,False,4384.388720478662
3,2013,1001,1,0,1,False,False,False,6442.309714285714
2,2015,542,1,0,0,False,False,False,4596.30802972681
7,2015,0,0,0,0,False,False,False,0.0
5,2013,921,1,1,1,False,False,False,7073.713070346321
7,2013,0,0,0,0,False,False,False,0.0
1,2015,868,1,1,0,False,False,False,10282.339508491508
7,2015,0,0,0,0,False,False,False,0.0
4,2013,439,1,0,1,False,False,False,4914.805067460318
3,2014,693,1,1,0,False,False,False,6734.401805767224
7,2013,0,0,0,0,False,False,False,0.0
5,2014,642,1,1,0,False,False,False,5695.772043102538
1,2015,786,1,1,0,False,False,False,8699.291299865785
2,2014,459,1,1,0,False,False,False,5392.22943452381
4,2013,571,1,1,1,False,False,False,6294.868892718393
3,2015,820,1,1,0,False,False,False,9150.205515817515
4,2014,634,1,1,1,False,False,False,5809.150586580087
3,2013,756,1,1,0,False,False,False,7843.180793650795
7,2013,0,0,0,0,False,False,False,0.0
1,2013,801,1,1,0,False,False,False,9640.658532544636
2,2015,786,1,1,0,False,False,False,7968.494645293601
2,2015,521,1,0,0,False,False,False,4647.422785880786
7,2013,0,0,0,0,False,False,False,0.0
5,2013,676,1,1,0,False,False,False,6470.760045860631
3,2015,664,1,1,0,False,False,False,6630.942140248644
1,2014,572,1,0,0,False,False,False,5025.5686579073335
2,2013,364,1,1,0,False,False,False,4853.928047619048
1,2013,1027,1,1,0,False,False,False,10049.929448514722
2,2014,1075,1,1,1,False,False,False,9771.891972222225
5,2013,370,1,0,1,False,False,False,3680.693047619048
1,2015,276,1,0,0,False,False,False,3400.035714285714
6,2013,683,1,0,0,False,False,False,6198.189760009122
6,2013,731,1,0,0,False,False,False,6483.326138200437
1,2015,1007,1,1,1,False,False,False,11024.235582251084
4,2013,946,1,1,0,False,False,False,7836.53580955784
3,2014,748,1,1,0,False,False,False,7555.5462669747485
5,2014,0,0,1,0,True,False,False,0.0
4,2015,0,0,1,1,True,False,False,0.0
5,2013,1429,1,1,0,False,False,False,11385.06
2,2015,881,1,1,0,False,False,False,8758.151666666667
2,2013,780,1,1,0,False,False,False,7785.516170874074
6,2014,1103,1,0,0,False,False,False,8946.970843073592
3,2013,2176,1,1,0,False,False,False,16155.2725
2,2013,893,1,1,0,False,False,False,9124.433768167022
1,2015,1070,1,1,0,False,False,False,9983.001948024197
1,2013,1630,1,1,0,False,False,False,15533.73530952381
7,2014,0,0,0,1,False,False,False,0.0
2,2015,281,1,0,0,False,False,False,3051.7768632756133
5,2014,887,1,1,0,False,False,False,8615.32244044685
1,2014,726,1,1,0,False,False,False,8362.808610776738
5,2014,936,1,0,0,False,False,False,8285.47733347127
5,2015,1064,1,1,0,False,False,False,8773.887458874462
2,2015,489,1,1,0,False,False,False,6554.955950337802
2,2014,603,1,1,0,False,False,False,6883.641753762523
6,2015,886,1,0,0,False,False,False,7927.983802322678
3,2013,853,1,1,1,False,False,False,6613.0715235042735
5,2013,886,1,1,1,False,False,False,7897.566472222223
4,2013,827,1,0,0,False,False,False,6422.51800937951
4,2013,1058,1,1,0,False,False,False,9915.73188888889
2,2014,586,1,1,0,False,False,False,6686.563136049084
5,2013,850,1,1,0,False,False,False,8251.014530797394
5,2015,695,1,0,1,False,False,False,7296.534214285714
5,2013,810,1,1,1,False,False,False,7306.037908724317
4,2015,1343,1,1,0,False,False,False,11141.144869047619
6,2013,490,1,0,0,False,False,False,4951.889996287727
6,2015,807,1,0,0,False,False,False,7677.019234972059
7,2014,0,0,0,0,False,False,False,0.0
6,2013,1247,1,0,0,False,False,False,10512.455001581751
5,2013,1186,1,1,0,False,False,False,8983.200012265514
5,2014,1511,1,0,1,False,False,False,9139.515
5,2013,514,1,0,1,False,False,False,5083.927357864357
1,2013,1038,1,1,0,False,False,False,10324.706567876758
5,2013,887,1,1,0,False,False,False,7813.377112351422
3,2013,621,1,0,0,False,False,False,5044.536188171435
3,2014,823,1,1,1,False,False,False,7650.927024170273
7,2013,0,0,0,0,False,False,False,0.0
5,2013,416,1,0,0,False,False,False,3913.259733367121
3,2013,952,1,1,0,False,False,False,8472.138670516577
3,2013,709,1,0,0,False,False,False,5876.368697418939
3,2014,410,1,1,0,False,False,False,4437.470755578786
6,2015,753,1,0,0,False,False,False,6994.225584357629
3,2013,494,1,1,0,False,False,False,5218.790152834711
1,2013,844,1,0,0,False,False,False,7024.301804434821
2,2013,1818,1,1,1,False,False,False,15401.35183333333
4,2014,997,1,1,1,False,False,False,9245.27626207126
7,2013,0,0,0,0,False,False,False,0.0
3,2015,702,1,1,1,False,False,False,8512.682380952381
7,2014,0,0,0,0,False,False,False,0.0
3,2013,1147,1,1,0,False,False,False,11391.838104617605
1,2014,1314,1,1,0,False,False,False,11504.173595238095
5,2014,950,1,1,0,False,False,False,8816.380155483404
1,2013,581,1,0,0,False,False,False,5604.247040781845
1,2014,3555,1,1,1,False,False,False,15528.535
2,2015,606,1,0,0,False,False,False,4716.964587079588
1,2013,1406,1,1,0,False,False,False,16542.62207142857
3,2013,474,1,0,1,False,False,False,4603.130124063845
7,2014,0,0,0,0,False,False,False,0.0
4,2014,533,1,0,0,False,False,False,4671.533871112711
7,2013,0,0,0,0,False,False,False,0.0
5,2013,984,1,1,0,False,False,False,8965.103487984365
6,2013,343,1,0,0,False,False,False,3244.987674937311
2,2015,648,1,1,1,False,False,False,8134.519035714285
2,2014,745,1,0,1,False,False,False,6942.6076984126985
1,2015,835,1,1,1,False,False,False,9649.152465784215
1,2013,888,1,1,0,False,False,False,8823.404755921152
2,2013,614,1,1,0,False,False,False,6893.567404400041
1,2014,432,1,0,0,False,False,False,3783.5845518386013
4,2013,796,1,0,1,False,False,False,6450.161880952381
7,2014,0,0,0,0,False,False,False,0.0
6,2014,440,1,0,0,False,False,False,4596.33391508335
7,2013,0,0,0,0,False,False,False,0.0
5,2015,661,1,0,1,False,False,False,4926.313386724385
4,2013,650,1,1,0,False,False,False,6080.926423112481
7,2015,0,0,0,0,False,False,False,0.0
1,2013,500,1,1,0,False,False,False,6282.658690281941
4,2013,553,1,0,0,False,False,False,4508.681559137371
7,2013,0,0,0,0,False,False,False,0.0
1,2014,888,1,0,0,False,False,False,6895.122559523808
6,2013,401,1,0,0,False,False,False,3855.1754111947807
4,2014,459,1,1,0,False,False,False,4774.005515512266
7,2014,0,0,0,0,False,False,False,0.0
3,2014,1082,1,1,0,False,False,False,9224.021654761902
7,2015,1385,1,0,0,False,False,False,7479.943523809523
4,2014,707,1,0,1,False,False,False,5580.936071428571
6,2014,510,1,0,0,False,False,False,4955.1596637088705
1,2015,539,1,1,0,False,False,False,6700.328544829742
6,2013,914,1,0,0,False,False,False,7914.344757052542
1,2014,0,0,1,0,True,False,False,0.0
2,2013,704,1,0,0,False,False,False,6049.565858116772
4,2015,434,1,1,0,False,False,False,5216.583136113888
4,2015,819,1,1,0,False,False,False,7828.578550369222
5,2013,733,1,1,0,False,False,False,7103.531682567296
5,2013,1005,1,1,0,False,False,False,8601.744214382845
3,2013,619,1,0,0,False,False,False,5417.91690795495
3,2014,653,1,0,1,False,False,False,6339.53277877678
2,2013,283,1,0,0,False,False,False,3078.736356171606
4,2013,1350,1,1,1,False,False,False,12975.843785714285
5,2013,594,1,1,0,False,False,False,6449.024899174354
1,2013,376,1,0,1,False,False,False,3457.714182539683
4,2014,914,1,1,0,False,False,False,8892.21276340663
3,2013,567,1,1,0,False,False,False,6102.397533911433
4,2014,805,1,0,0,False,False,False,6560.496047508046
3,2013,446,1,0,1,False,False,False,4123.01501803752
5,2013,578,1,1,1,False,False,False,6077.1287023809555
2,2013,717,1,0,0,False,False,False,5715.416847125098
6,2013,427,1,0,0,False,False,False,3973.8681476712263
3,2013,972,1,0,0,False,False,False,6659.532964403073
4,2015,722,1,1,1,False,False,False,7448.308896825394
4,2014,801,1,0,0,False,False,False,5814.779464479963
1,2014,648,1,1,1,False,False,False,7058.946444444446
2,2014,1025,1,1,0,False,False,False,10160.041872721577
1,2015,675,1,0,0,False,False,False,6077.283365717616
